STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
      15207;2013110103;   10;  0.00;eor
      15207;2013110104;   10;  0.00;eor
      15207;2013110105;   10;  0.00;eor
      15207;2013110106;   10;  0.00;eor
      15207;2013110107;   10;  0.00;eor
      15207;2013110108;   10;  0.00;eor
      15207;2013110109;   10;  0.00;eor
      15207;2013110110;   10;  0.00;eor
      15207;2013110111;   10;  0.00;eor
      15207;2013110112;   10;  0.00;eor
      15207;2013110113;   10;  0.00;eor
      15207;2013110114;   10;  0.00;eor
      15207;2013110115;   10;  0.00;eor
      15207;2013110116;   10;  0.00;eor
      15207;2013110117;   10;  0.00;eor
      15207;2013110118;   10;  0.00;eor
      15207;2013110119;   10;  0.00;eor
      15207;2013110120;   10;  0.00;eor
      15207;2013110203;   10;  0.00;eor
      15207;2013110204;   10;  0.00;eor
      15207;2013110205;   10;  0.00;eor
      15207;2013110206;   10;  0.00;eor
      15207;2013110207;   10;  0.00;eor
      15207;2013110208;   10;  0.00;eor
      15207;2013110209;   10;  0.00;eor
      15207;2013110210;   10;  2.00;eor
      15207;2013110211;   10;  0.00;eor
      15207;2013110212;   10;  0.00;eor
      15207;2013110213;   10;  0.00;eor
      15207;2013110214;   10;  0.00;eor
      15207;2013110215;   10;  0.00;eor
      15207;2013110216;   10;  0.00;eor
      15207;2013110217;   10;  0.00;eor
      15207;2013110218;   10;  0.00;eor
      15207;2013110219;   10;  0.00;eor
      15207;2013110220;   10;  0.00;eor
      15207;2013110303;   10;  0.00;eor
      15207;2013110304;   10;  0.00;eor
      15207;2013110305;   10;  0.00;eor
      15207;2013110306;   10;  0.00;eor
      15207;2013110307;   10;  0.00;eor
      15207;2013110308;   10;  0.00;eor
      15207;2013110309;   10; 12.00;eor
      15207;2013110310;   10; 11.00;eor
      15207;2013110311;   10;  0.00;eor
      15207;2013110312;   10; 26.00;eor
      15207;2013110313;   10; 17.00;eor
      15207;2013110314;   10; 36.00;eor
      15207;2013110315;   10; 32.00;eor
      15207;2013110316;   10;  0.00;eor
      15207;2013110317;   10;  0.00;eor
      15207;2013110318;   10;  0.00;eor
      15207;2013110319;   10;  0.00;eor
      15207;2013110320;   10;  0.00;eor
      15207;2013110403;   10;  0.00;eor
      15207;2013110404;   10;  0.00;eor
      15207;2013110405;   10;  0.00;eor
      15207;2013110406;   10;  0.00;eor
      15207;2013110407;   10;  0.00;eor
      15207;2013110408;   10;  0.00;eor
      15207;2013110409;   10;  0.00;eor
      15207;2013110410;   10;  0.00;eor
      15207;2013110411;   10;  0.00;eor
      15207;2013110412;   10;  0.00;eor
      15207;2013110413;   10;  0.00;eor
      15207;2013110414;   10;  0.00;eor
      15207;2013110415;   10;  0.00;eor
      15207;2013110416;   10;  0.00;eor
      15207;2013110417;   10;  0.00;eor
      15207;2013110418;   10;  0.00;eor
      15207;2013110419;   10;  0.00;eor
      15207;2013110420;   10;  0.00;eor
      15207;2013110503;   10;  0.00;eor
      15207;2013110504;   10;  0.00;eor
      15207;2013110505;   10;  0.00;eor
      15207;2013110506;   10;  0.00;eor
      15207;2013110507;   10;  0.00;eor
      15207;2013110508;   10; 10.00;eor
      15207;2013110509;   10; 32.00;eor
      15207;2013110510;   10; 17.00;eor
      15207;2013110511;   10;  4.00;eor
      15207;2013110512;   10; 47.00;eor
      15207;2013110513;   10; 18.00;eor
      15207;2013110514;   10; 13.00;eor
      15207;2013110515;   10;  0.00;eor
      15207;2013110516;   10;  0.00;eor
      15207;2013110517;   10;  0.00;eor
      15207;2013110518;   10;  0.00;eor
      15207;2013110519;   10;  0.00;eor
      15207;2013110520;   10;  0.00;eor
      15207;2013110603;   10;  0.00;eor
      15207;2013110604;   10;  0.00;eor
      15207;2013110605;   10;  0.00;eor
      15207;2013110606;   10;  0.00;eor
      15207;2013110607;   10;  0.00;eor
      15207;2013110608;   10;  0.00;eor
      15207;2013110609;   10; 10.00;eor
      15207;2013110610;   10;  5.00;eor
      15207;2013110611;   10;  0.00;eor
      15207;2013110612;   10;  0.00;eor
      15207;2013110613;   10;  0.00;eor
      15207;2013110614;   10;  0.00;eor
      15207;2013110615;   10;  0.00;eor
      15207;2013110616;   10;  0.00;eor
      15207;2013110617;   10;  0.00;eor
      15207;2013110618;   10;  0.00;eor
      15207;2013110619;   10;  0.00;eor
      15207;2013110620;   10;  0.00;eor
      15207;2013110703;   10;  0.00;eor
      15207;2013110704;   10;  0.00;eor
      15207;2013110705;   10;  0.00;eor
      15207;2013110706;   10;  0.00;eor
      15207;2013110707;   10;  0.00;eor
      15207;2013110708;   10;  0.00;eor
      15207;2013110709;   10;  0.00;eor
      15207;2013110710;   10;  0.00;eor
      15207;2013110711;   10;  0.00;eor
      15207;2013110712;   10;  0.00;eor
      15207;2013110713;   10;  0.00;eor
      15207;2013110714;   10;  0.00;eor
      15207;2013110715;   10;  0.00;eor
      15207;2013110716;   10;  0.00;eor
      15207;2013110717;   10;  0.00;eor
      15207;2013110718;   10;  0.00;eor
      15207;2013110719;   10;  0.00;eor
      15207;2013110720;   10;  0.00;eor
      15207;2013110803;   10;  0.00;eor
      15207;2013110804;   10;  0.00;eor
      15207;2013110805;   10;  0.00;eor
      15207;2013110806;   10;  0.00;eor
      15207;2013110807;   10;  0.00;eor
      15207;2013110808;   10;  0.00;eor
      15207;2013110809;   10;  0.00;eor
      15207;2013110810;   10;  1.00;eor
      15207;2013110811;   10;  2.00;eor
      15207;2013110812;   10;  0.00;eor
      15207;2013110813;   10;  3.00;eor
      15207;2013110814;   10;  2.00;eor
      15207;2013110815;   10;  0.00;eor
      15207;2013110816;   10;  0.00;eor
      15207;2013110817;   10;  0.00;eor
      15207;2013110818;   10;  0.00;eor
      15207;2013110819;   10;  0.00;eor
      15207;2013110820;   10;  0.00;eor
      15207;2013110903;   10;  0.00;eor
      15207;2013110904;   10;  0.00;eor
      15207;2013110905;   10;  0.00;eor
      15207;2013110906;   10;  0.00;eor
      15207;2013110907;   10;  0.00;eor
      15207;2013110908;   10;  0.00;eor
      15207;2013110909;   10; 11.00;eor
      15207;2013110910;   10; 24.00;eor
      15207;2013110911;   10; 47.00;eor
      15207;2013110912;   10; 54.00;eor
      15207;2013110913;   10; 10.00;eor
      15207;2013110914;   10; 20.00;eor
      15207;2013110915;   10;  9.00;eor
      15207;2013110916;   10;  0.00;eor
      15207;2013110917;   10;  0.00;eor
      15207;2013110918;   10;  0.00;eor
      15207;2013110919;   10;  0.00;eor
      15207;2013110920;   10;  0.00;eor
      15207;2013111003;   10;  0.00;eor
      15207;2013111004;   10;  0.00;eor
      15207;2013111005;   10;  0.00;eor
      15207;2013111006;   10;  0.00;eor
      15207;2013111007;   10;  0.00;eor
      15207;2013111008;   10;  0.00;eor
      15207;2013111009;   10;  3.00;eor
      15207;2013111010;   10;  9.00;eor
      15207;2013111011;   10;  0.00;eor
      15207;2013111012;   10;  0.00;eor
      15207;2013111013;   10;  0.00;eor
      15207;2013111014;   10;  0.00;eor
      15207;2013111015;   10;  0.00;eor
      15207;2013111016;   10;  0.00;eor
      15207;2013111017;   10;  0.00;eor
      15207;2013111018;   10;  0.00;eor
      15207;2013111019;   10;  0.00;eor
      15207;2013111020;   10;  0.00;eor
      15207;2013111103;   10;  0.00;eor
      15207;2013111104;   10;  0.00;eor
      15207;2013111105;   10;  0.00;eor
      15207;2013111106;   10;  0.00;eor
      15207;2013111107;   10;  0.00;eor
      15207;2013111108;   10;  1.00;eor
      15207;2013111109;   10;  1.00;eor
      15207;2013111110;   10; 53.00;eor
      15207;2013111111;   10; 60.00;eor
      15207;2013111112;   10; 57.00;eor
      15207;2013111113;   10; 60.00;eor
      15207;2013111114;   10; 60.00;eor
      15207;2013111115;   10; 57.00;eor
      15207;2013111116;   10; 12.00;eor
      15207;2013111117;   10;  0.00;eor
      15207;2013111118;   10;  0.00;eor
      15207;2013111119;   10;  0.00;eor
      15207;2013111120;   10;  0.00;eor
      15207;2013111203;   10;  0.00;eor
      15207;2013111204;   10;  0.00;eor
      15207;2013111205;   10;  0.00;eor
      15207;2013111206;   10;  0.00;eor
      15207;2013111207;   10;  0.00;eor
      15207;2013111208;   10; 60.00;eor
      15207;2013111209;   10; 59.00;eor
      15207;2013111210;   10; 41.00;eor
      15207;2013111211;   10;  7.00;eor
      15207;2013111212;   10;  0.00;eor
      15207;2013111213;   10;  0.00;eor
      15207;2013111214;   10;  0.00;eor
      15207;2013111215;   10;  0.00;eor
      15207;2013111216;   10;  0.00;eor
      15207;2013111217;   10;  0.00;eor
      15207;2013111218;   10;  0.00;eor
      15207;2013111219;   10;  0.00;eor
      15207;2013111220;   10;  0.00;eor
      15207;2013111303;   10;  0.00;eor
      15207;2013111304;   10;  0.00;eor
      15207;2013111305;   10;  0.00;eor
      15207;2013111306;   10;  0.00;eor
      15207;2013111307;   10;  0.00;eor
      15207;2013111308;   10; 14.00;eor
      15207;2013111309;   10; 57.00;eor
      15207;2013111310;   10; 28.00;eor
      15207;2013111311;   10; 33.00;eor
      15207;2013111312;   10; 25.00;eor
      15207;2013111313;   10;  4.00;eor
      15207;2013111314;   10; 13.00;eor
      15207;2013111315;   10;  9.00;eor
      15207;2013111316;   10;  0.00;eor
      15207;2013111317;   10;  0.00;eor
      15207;2013111318;   10;  0.00;eor
      15207;2013111319;   10;  0.00;eor
      15207;2013111320;   10;  0.00;eor
      15207;2013111403;   10;  0.00;eor
      15207;2013111404;   10;  0.00;eor
      15207;2013111405;   10;  0.00;eor
      15207;2013111406;   10;  0.00;eor
      15207;2013111407;   10;  0.00;eor
      15207;2013111408;   10;  0.00;eor
      15207;2013111409;   10;  0.00;eor
      15207;2013111410;   10;  0.00;eor
      15207;2013111411;   10;  0.00;eor
      15207;2013111412;   10;  0.00;eor
      15207;2013111413;   10;  0.00;eor
      15207;2013111414;   10;  0.00;eor
      15207;2013111415;   10;  0.00;eor
      15207;2013111416;   10;  0.00;eor
      15207;2013111417;   10;  0.00;eor
      15207;2013111418;   10;  0.00;eor
      15207;2013111419;   10;  0.00;eor
      15207;2013111420;   10;  0.00;eor
      15207;2013111503;   10;  0.00;eor
      15207;2013111504;   10;  0.00;eor
      15207;2013111505;   10;  0.00;eor
      15207;2013111506;   10;  0.00;eor
      15207;2013111507;   10;  0.00;eor
      15207;2013111508;   10; 23.00;eor
      15207;2013111509;   10; 60.00;eor
      15207;2013111510;   10; 60.00;eor
      15207;2013111511;   10; 60.00;eor
      15207;2013111512;   10; 59.00;eor
      15207;2013111513;   10; 60.00;eor
      15207;2013111514;   10; 60.00;eor
      15207;2013111515;   10; 60.00;eor
      15207;2013111516;   10;  6.00;eor
      15207;2013111517;   10;  0.00;eor
      15207;2013111518;   10;  0.00;eor
      15207;2013111519;   10;  0.00;eor
      15207;2013111520;   10;  0.00;eor
      15207;2013111603;   10;  0.00;eor
      15207;2013111604;   10;  0.00;eor
      15207;2013111605;   10;  0.00;eor
      15207;2013111606;   10;  0.00;eor
      15207;2013111607;   10;  0.00;eor
      15207;2013111608;   10;  0.00;eor
      15207;2013111609;   10;  0.00;eor
      15207;2013111610;   10;  0.00;eor
      15207;2013111611;   10;  0.00;eor
      15207;2013111612;   10;  0.00;eor
      15207;2013111613;   10;  0.00;eor
      15207;2013111614;   10;  0.00;eor
      15207;2013111615;   10;  0.00;eor
      15207;2013111616;   10;  0.00;eor
      15207;2013111617;   10;  0.00;eor
      15207;2013111618;   10;  0.00;eor
      15207;2013111619;   10;  0.00;eor
      15207;2013111620;   10;  0.00;eor
      15207;2013111703;   10;  0.00;eor
      15207;2013111704;   10;  0.00;eor
      15207;2013111705;   10;  0.00;eor
      15207;2013111706;   10;  0.00;eor
      15207;2013111707;   10;  0.00;eor
      15207;2013111708;   10;  0.00;eor
      15207;2013111709;   10;  0.00;eor
      15207;2013111710;   10;  0.00;eor
      15207;2013111711;   10; 14.00;eor
      15207;2013111712;   10; 47.00;eor
      15207;2013111713;   10; 21.00;eor
      15207;2013111714;   10;  0.00;eor
      15207;2013111715;   10;  0.00;eor
      15207;2013111716;   10;  0.00;eor
      15207;2013111717;   10;  0.00;eor
      15207;2013111718;   10;  0.00;eor
      15207;2013111719;   10;  0.00;eor
      15207;2013111720;   10;  0.00;eor
      15207;2013111803;   10;  0.00;eor
      15207;2013111804;   10;  0.00;eor
      15207;2013111805;   10;  0.00;eor
      15207;2013111806;   10;  0.00;eor
      15207;2013111807;   10;  0.00;eor
      15207;2013111808;   10;  0.00;eor
      15207;2013111809;   10;  0.00;eor
      15207;2013111810;   10;  0.00;eor
      15207;2013111811;   10;  0.00;eor
      15207;2013111812;   10;  0.00;eor
      15207;2013111813;   10;  0.00;eor
      15207;2013111814;   10;  0.00;eor
      15207;2013111815;   10;  0.00;eor
      15207;2013111816;   10;  0.00;eor
      15207;2013111817;   10;  0.00;eor
      15207;2013111818;   10;  0.00;eor
      15207;2013111819;   10;  0.00;eor
      15207;2013111820;   10;  0.00;eor
      15207;2013111903;   10;  0.00;eor
      15207;2013111904;   10;  0.00;eor
      15207;2013111905;   10;  0.00;eor
      15207;2013111906;   10;  0.00;eor
      15207;2013111907;   10;  0.00;eor
      15207;2013111908;   10;  0.00;eor
      15207;2013111909;   10;  0.00;eor
      15207;2013111910;   10;  0.00;eor
      15207;2013111911;   10;  0.00;eor
      15207;2013111912;   10;  0.00;eor
      15207;2013111913;   10;  0.00;eor
      15207;2013111914;   10;  0.00;eor
      15207;2013111915;   10;  0.00;eor
      15207;2013111916;   10;  0.00;eor
      15207;2013111917;   10;  0.00;eor
      15207;2013111918;   10;  0.00;eor
      15207;2013111919;   10;  0.00;eor
      15207;2013111920;   10;  0.00;eor
      15207;2013112003;   10;  0.00;eor
      15207;2013112004;   10;  0.00;eor
      15207;2013112005;   10;  0.00;eor
      15207;2013112006;   10;  0.00;eor
      15207;2013112007;   10;  0.00;eor
      15207;2013112008;   10;  0.00;eor
      15207;2013112009;   10;  0.00;eor
      15207;2013112010;   10;  0.00;eor
      15207;2013112011;   10;  0.00;eor
      15207;2013112012;   10;  0.00;eor
      15207;2013112013;   10;  0.00;eor
      15207;2013112014;   10;  3.00;eor
      15207;2013112015;   10;  4.00;eor
      15207;2013112016;   10;  0.00;eor
      15207;2013112017;   10;  0.00;eor
      15207;2013112018;   10;  0.00;eor
      15207;2013112019;   10;  0.00;eor
      15207;2013112020;   10;  0.00;eor
      15207;2013112103;   10;  0.00;eor
      15207;2013112104;   10;  0.00;eor
      15207;2013112105;   10;  0.00;eor
      15207;2013112106;   10;  0.00;eor
      15207;2013112107;   10;  0.00;eor
      15207;2013112108;   10;  0.00;eor
      15207;2013112109;   10;  0.00;eor
      15207;2013112110;   10;  0.00;eor
      15207;2013112111;   10;  0.00;eor
      15207;2013112112;   10;  0.00;eor
      15207;2013112113;   10;  0.00;eor
      15207;2013112114;   10;  0.00;eor
      15207;2013112115;   10;  0.00;eor
      15207;2013112116;   10;  0.00;eor
      15207;2013112117;   10;  0.00;eor
      15207;2013112118;   10;  0.00;eor
      15207;2013112119;   10;  0.00;eor
      15207;2013112120;   10;  0.00;eor
      15207;2013112203;   10;  0.00;eor
      15207;2013112204;   10;  0.00;eor
      15207;2013112205;   10;  0.00;eor
      15207;2013112206;   10;  0.00;eor
      15207;2013112207;   10;  0.00;eor
      15207;2013112208;   10;  0.00;eor
      15207;2013112209;   10;  0.00;eor
      15207;2013112210;   10;  0.00;eor
      15207;2013112211;   10;  0.00;eor
      15207;2013112212;   10;  0.00;eor
      15207;2013112213;   10;  0.00;eor
      15207;2013112214;   10;  0.00;eor
      15207;2013112215;   10;  0.00;eor
      15207;2013112216;   10;  0.00;eor
      15207;2013112217;   10;  0.00;eor
      15207;2013112218;   10;  0.00;eor
      15207;2013112219;   10;  0.00;eor
      15207;2013112220;   10;  0.00;eor
      15207;2013112303;   10;  0.00;eor
      15207;2013112304;   10;  0.00;eor
      15207;2013112305;   10;  0.00;eor
      15207;2013112306;   10;  0.00;eor
      15207;2013112307;   10;  0.00;eor
      15207;2013112308;   10;  0.00;eor
      15207;2013112309;   10;  0.00;eor
      15207;2013112310;   10;  0.00;eor
      15207;2013112311;   10;  0.00;eor
      15207;2013112312;   10;  0.00;eor
      15207;2013112313;   10;  0.00;eor
      15207;2013112314;   10;  0.00;eor
      15207;2013112315;   10;  0.00;eor
      15207;2013112316;   10;  0.00;eor
      15207;2013112317;   10;  0.00;eor
      15207;2013112318;   10;  0.00;eor
      15207;2013112319;   10;  0.00;eor
      15207;2013112320;   10;  0.00;eor
      15207;2013112403;   10;  0.00;eor
      15207;2013112404;   10;  0.00;eor
      15207;2013112405;   10;  0.00;eor
      15207;2013112406;   10;  0.00;eor
      15207;2013112407;   10;  0.00;eor
      15207;2013112408;   10;  0.00;eor
      15207;2013112409;   10;  0.00;eor
      15207;2013112410;   10;  0.00;eor
      15207;2013112411;   10;  4.00;eor
      15207;2013112412;   10;  0.00;eor
      15207;2013112413;   10;  0.00;eor
      15207;2013112414;   10;  0.00;eor
      15207;2013112415;   10;  1.00;eor
      15207;2013112416;   10;  0.00;eor
      15207;2013112417;   10;  0.00;eor
      15207;2013112418;   10;  0.00;eor
      15207;2013112419;   10;  0.00;eor
      15207;2013112420;   10;  0.00;eor
      15207;2013112503;   10;  0.00;eor
      15207;2013112504;   10;  0.00;eor
      15207;2013112505;   10;  0.00;eor
      15207;2013112506;   10;  0.00;eor
      15207;2013112507;   10;  0.00;eor
      15207;2013112508;   10;  0.00;eor
      15207;2013112509;   10;  0.00;eor
      15207;2013112510;   10;  0.00;eor
      15207;2013112511;   10;  0.00;eor
      15207;2013112512;   10;  0.00;eor
      15207;2013112513;   10;  0.00;eor
      15207;2013112514;   10;  0.00;eor
      15207;2013112515;   10;  0.00;eor
      15207;2013112516;   10;  0.00;eor
      15207;2013112517;   10;  0.00;eor
      15207;2013112518;   10;  0.00;eor
      15207;2013112519;   10;  0.00;eor
      15207;2013112520;   10;  0.00;eor
      15207;2013112603;   10;  0.00;eor
      15207;2013112604;   10;  0.00;eor
      15207;2013112605;   10;  0.00;eor
      15207;2013112606;   10;  0.00;eor
      15207;2013112607;   10;  0.00;eor
      15207;2013112608;   10; 12.00;eor
      15207;2013112609;   10; 60.00;eor
      15207;2013112610;   10; 60.00;eor
      15207;2013112611;   10; 60.00;eor
      15207;2013112612;   10; 60.00;eor
      15207;2013112613;   10; 56.00;eor
      15207;2013112614;   10; 50.00;eor
      15207;2013112615;   10; 55.00;eor
      15207;2013112616;   10;  0.00;eor
      15207;2013112617;   10;  0.00;eor
      15207;2013112618;   10;  0.00;eor
      15207;2013112619;   10;  0.00;eor
      15207;2013112620;   10;  0.00;eor
      15207;2013112703;   10;  0.00;eor
      15207;2013112704;   10;  0.00;eor
      15207;2013112705;   10;  0.00;eor
      15207;2013112706;   10;  0.00;eor
      15207;2013112707;   10;  0.00;eor
      15207;2013112708;   10;  3.00;eor
      15207;2013112709;   10;  0.00;eor
      15207;2013112710;   10;  0.00;eor
      15207;2013112711;   10;  0.00;eor
      15207;2013112712;   10;  0.00;eor
      15207;2013112713;   10;  0.00;eor
      15207;2013112714;   10;  0.00;eor
      15207;2013112715;   10;  0.00;eor
      15207;2013112716;   10;  0.00;eor
      15207;2013112717;   10;  0.00;eor
      15207;2013112718;   10;  0.00;eor
      15207;2013112719;   10;  0.00;eor
      15207;2013112720;   10;  0.00;eor
      15207;2013112803;   10;  0.00;eor
      15207;2013112804;   10;  0.00;eor
      15207;2013112805;   10;  0.00;eor
      15207;2013112806;   10;  0.00;eor
      15207;2013112807;   10;  0.00;eor
      15207;2013112808;   10;  0.00;eor
      15207;2013112809;   10;  0.00;eor
      15207;2013112810;   10;  0.00;eor
      15207;2013112811;   10;  0.00;eor
      15207;2013112812;   10;  0.00;eor
      15207;2013112813;   10;  0.00;eor
      15207;2013112814;   10;  0.00;eor
      15207;2013112815;   10;  0.00;eor
      15207;2013112816;   10;  0.00;eor
      15207;2013112817;   10;  0.00;eor
      15207;2013112818;   10;  0.00;eor
      15207;2013112819;   10;  0.00;eor
      15207;2013112820;   10;  0.00;eor
      15207;2013112903;   10;  0.00;eor
      15207;2013112904;   10;  0.00;eor
      15207;2013112905;   10;  0.00;eor
      15207;2013112906;   10;  0.00;eor
      15207;2013112907;   10;  0.00;eor
      15207;2013112908;   10;  0.00;eor
      15207;2013112909;   10;  0.00;eor
      15207;2013112910;   10;  0.00;eor
      15207;2013112911;   10;  0.00;eor
      15207;2013112912;   10;  0.00;eor
      15207;2013112913;   10;  0.00;eor
      15207;2013112914;   10;  0.00;eor
      15207;2013112915;   10;  0.00;eor
      15207;2013112916;   10;  0.00;eor
      15207;2013112917;   10;  0.00;eor
      15207;2013112918;   10;  0.00;eor
      15207;2013112919;   10;  0.00;eor
      15207;2013112920;   10;  0.00;eor
      15207;2013113003;   10;  0.00;eor
      15207;2013113004;   10;  0.00;eor
      15207;2013113005;   10;  0.00;eor
      15207;2013113006;   10;  0.00;eor
      15207;2013113007;   10;  0.00;eor
      15207;2013113008;   10;  0.00;eor
      15207;2013113009;   10;  0.00;eor
      15207;2013113010;   10;  0.00;eor
      15207;2013113011;   10;  0.00;eor
      15207;2013113012;   10; 12.00;eor
      15207;2013113013;   10;  2.00;eor
      15207;2013113014;   10;  0.00;eor
      15207;2013113015;   10;  0.00;eor
      15207;2013113016;   10;  0.00;eor
      15207;2013113017;   10;  0.00;eor
      15207;2013113018;   10;  0.00;eor
      15207;2013113019;   10;  0.00;eor
      15207;2013113020;   10;  0.00;eor
      15207;2013120103;   10;  0.00;eor
      15207;2013120104;   10;  0.00;eor
      15207;2013120105;   10;  0.00;eor
      15207;2013120106;   10;  0.00;eor
      15207;2013120107;   10;  0.00;eor
      15207;2013120108;   10;  0.00;eor
      15207;2013120109;   10;  4.00;eor
      15207;2013120110;   10;  0.00;eor
      15207;2013120111;   10;  0.00;eor
      15207;2013120112;   10;  0.00;eor
      15207;2013120113;   10;  0.00;eor
      15207;2013120114;   10;  0.00;eor
      15207;2013120115;   10;  1.00;eor
      15207;2013120116;   10;  0.00;eor
      15207;2013120117;   10;  0.00;eor
      15207;2013120118;   10;  0.00;eor
      15207;2013120119;   10;  0.00;eor
      15207;2013120120;   10;  0.00;eor
      15207;2013120203;   10;  0.00;eor
      15207;2013120204;   10;  0.00;eor
      15207;2013120205;   10;  0.00;eor
      15207;2013120206;   10;  0.00;eor
      15207;2013120207;   10;  0.00;eor
      15207;2013120208;   10;  0.00;eor
      15207;2013120209;   10;  0.00;eor
      15207;2013120210;   10; 45.00;eor
      15207;2013120211;   10; 24.00;eor
      15207;2013120212;   10; 60.00;eor
      15207;2013120213;   10; 60.00;eor
      15207;2013120214;   10; 51.00;eor
      15207;2013120215;   10; 12.00;eor
      15207;2013120216;   10;  0.00;eor
      15207;2013120217;   10;  0.00;eor
      15207;2013120218;   10;  0.00;eor
      15207;2013120219;   10;  0.00;eor
      15207;2013120220;   10;  0.00;eor
      15207;2013120303;   10;  0.00;eor
      15207;2013120304;   10;  0.00;eor
      15207;2013120305;   10;  0.00;eor
      15207;2013120306;   10;  0.00;eor
      15207;2013120307;   10;  0.00;eor
      15207;2013120308;   10;  0.00;eor
      15207;2013120309;   10; 36.00;eor
      15207;2013120310;   10; 60.00;eor
      15207;2013120311;   10; 58.00;eor
      15207;2013120312;   10; 60.00;eor
      15207;2013120313;   10; 60.00;eor
      15207;2013120314;   10; 58.00;eor
      15207;2013120315;   10; 24.00;eor
      15207;2013120316;   10;  0.00;eor
      15207;2013120317;   10;  0.00;eor
      15207;2013120318;   10;  0.00;eor
      15207;2013120319;   10;  0.00;eor
      15207;2013120320;   10;  0.00;eor
      15207;2013120403;   10;  0.00;eor
      15207;2013120404;   10;  0.00;eor
      15207;2013120405;   10;  0.00;eor
      15207;2013120406;   10;  0.00;eor
      15207;2013120407;   10;  0.00;eor
      15207;2013120408;   10;  0.00;eor
      15207;2013120409;   10;  0.00;eor
      15207;2013120410;   10;  0.00;eor
      15207;2013120411;   10;  0.00;eor
      15207;2013120412;   10;  0.00;eor
      15207;2013120413;   10;  0.00;eor
      15207;2013120414;   10;  0.00;eor
      15207;2013120415;   10;  0.00;eor
      15207;2013120416;   10;  0.00;eor
      15207;2013120417;   10;  0.00;eor
      15207;2013120418;   10;  0.00;eor
      15207;2013120419;   10;  0.00;eor
      15207;2013120420;   10;  0.00;eor
      15207;2013120503;   10;  0.00;eor
      15207;2013120504;   10;  0.00;eor
      15207;2013120505;   10;  0.00;eor
      15207;2013120506;   10;  0.00;eor
      15207;2013120507;   10;  0.00;eor
      15207;2013120508;   10;  5.00;eor
      15207;2013120509;   10;  9.00;eor
      15207;2013120510;   10;  0.00;eor
      15207;2013120511;   10;  0.00;eor
      15207;2013120512;   10;  0.00;eor
      15207;2013120513;   10;  0.00;eor
      15207;2013120514;   10;  0.00;eor
      15207;2013120515;   10;  0.00;eor
      15207;2013120516;   10;  0.00;eor
      15207;2013120517;   10;  0.00;eor
      15207;2013120518;   10;  0.00;eor
      15207;2013120519;   10;  0.00;eor
      15207;2013120520;   10;  0.00;eor
      15207;2013120603;   10;  0.00;eor
      15207;2013120604;   10;  0.00;eor
      15207;2013120605;   10;  0.00;eor
      15207;2013120606;   10;  0.00;eor
      15207;2013120607;   10;  0.00;eor
      15207;2013120608;   10;  0.00;eor
      15207;2013120609;   10; 12.00;eor
      15207;2013120610;   10; 28.00;eor
      15207;2013120611;   10; 10.00;eor
      15207;2013120612;   10; 18.00;eor
      15207;2013120613;   10;  1.00;eor
      15207;2013120614;   10;  0.00;eor
      15207;2013120615;   10;  0.00;eor
      15207;2013120616;   10;  0.00;eor
      15207;2013120617;   10;  0.00;eor
      15207;2013120618;   10;  0.00;eor
      15207;2013120619;   10;  0.00;eor
      15207;2013120620;   10;  0.00;eor
      15207;2013120703;   10;  0.00;eor
      15207;2013120704;   10;  0.00;eor
      15207;2013120705;   10;  0.00;eor
      15207;2013120706;   10;  0.00;eor
      15207;2013120707;   10;  0.00;eor
      15207;2013120708;   10;  0.00;eor
      15207;2013120709;   10;  0.00;eor
      15207;2013120710;   10;  0.00;eor
      15207;2013120711;   10;  0.00;eor
      15207;2013120712;   10;  1.00;eor
      15207;2013120713;   10;  4.00;eor
      15207;2013120714;   10;  0.00;eor
      15207;2013120715;   10;  0.00;eor
      15207;2013120716;   10;  0.00;eor
      15207;2013120717;   10;  0.00;eor
      15207;2013120718;   10;  0.00;eor
      15207;2013120719;   10;  0.00;eor
      15207;2013120720;   10;  0.00;eor
      15207;2013120803;   10;  0.00;eor
      15207;2013120804;   10;  0.00;eor
      15207;2013120805;   10;  0.00;eor
      15207;2013120806;   10;  0.00;eor
      15207;2013120807;   10;  0.00;eor
      15207;2013120808;   10;  0.00;eor
      15207;2013120809;   10; 21.00;eor
      15207;2013120810;   10;  3.00;eor
      15207;2013120811;   10;  0.00;eor
      15207;2013120812;   10;  0.00;eor
      15207;2013120813;   10;  0.00;eor
      15207;2013120814;   10;  0.00;eor
      15207;2013120815;   10;  0.00;eor
      15207;2013120816;   10;  0.00;eor
      15207;2013120817;   10;  0.00;eor
      15207;2013120818;   10;  0.00;eor
      15207;2013120819;   10;  0.00;eor
      15207;2013120820;   10;  0.00;eor
      15207;2013120903;   10;  0.00;eor
      15207;2013120904;   10;  0.00;eor
      15207;2013120905;   10;  0.00;eor
      15207;2013120906;   10;  0.00;eor
      15207;2013120907;   10;  0.00;eor
      15207;2013120908;   10;  0.00;eor
      15207;2013120909;   10;  0.00;eor
      15207;2013120910;   10;  0.00;eor
      15207;2013120911;   10;  0.00;eor
      15207;2013120912;   10;  0.00;eor
      15207;2013120913;   10;  0.00;eor
      15207;2013120914;   10;  0.00;eor
      15207;2013120915;   10;  0.00;eor
      15207;2013120916;   10;  0.00;eor
