STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
      15207;20131101;   10;   8.9;   2.4;    3;   4.1;   4;    0.000;   0;   7.7;   8.9;  978.90;    7.1;   87.92;    8.3;    5.9;    5.0;eor
      15207;20131102;   10;  11.6;   3.4;    3;   3.2;   4;    0.033;   0;   7.6;  11.4;  966.39;   10.2;   90.92;   13.3;    6.4;    5.9;eor
      15207;20131103;   10;  13.3;   4.1;    3;   2.1;   4;    2.233;   0;   7.3;   8.8;  965.18;    8.4;   79.08;   10.8;    6.4;    4.9;eor
      15207;20131104;   10;  14.8;   5.2;    3;   5.7;   4;    0.000;   0;   7.3;   9.0;  954.42;    7.1;   88.88;    9.8;    3.9;    2.4;eor
      15207;20131105;   10;  10.8;   3.0;    3;   8.3;   4;    2.350;   0;   7.5;   7.7;  959.34;    5.0;   87.92;    7.6;    2.8;    2.7;eor
      15207;20131106;   10;  12.4;   2.6;    3;   3.4;   4;    0.250;   0;   7.4;   9.0;  963.21;    7.1;   88.42;   11.5;    4.0;    3.7;eor
      15207;20131107;   10;  10.7;   3.3;    3;  16.3;   4;    0.000;   0;   7.8;  12.6;  968.94;   12.1;   89.50;   14.2;   10.0;    9.6;eor
      15207;20131108;   10;  10.2;   1.7;    3;   2.2;   4;    0.133;   0;   7.5;  11.0;  970.83;    9.5;   92.83;   10.9;    7.8;    6.9;eor
      15207;20131109;   10;  11.6;   4.2;    3;   3.0;   4;    2.917;   0;   6.3;   8.0;  970.52;    7.9;   74.63;   10.5;    5.7;    3.1;eor
      15207;20131110;   10;  11.5;   3.2;    3;   0.2;   4;    0.200;   0;   7.2;   7.7;  970.37;    4.9;   88.29;    6.4;    3.1;    1.4;eor
      15207;20131111;   10;   8.1;   2.3;    3;   0.0;   0;    6.017;   0;   4.2;   7.0;  989.90;    4.8;   82.21;    8.6;    1.9;   -0.8;eor
      15207;20131112;   10;   7.0;   1.5;    3;   1.5;   4;    2.783;   0;   5.7;   6.5;  988.17;    4.4;   77.96;    6.1;    1.4;   -1.1;eor
      15207;20131113;   10;   8.1;   2.3;    3;   0.0;   0;    3.050;   0;   4.1;   7.8;  991.42;    4.8;   90.33;    8.1;    0.1;   -1.7;eor
      15207;20131114;   10;   4.1;   1.2;    3;   0.0;   0;    0.000;   0;   6.3;   6.3;  983.41;    0.9;   96.38;    2.9;   -2.5;   -3.7;eor
      15207;20131115;   10;   5.6;   1.5;    3;   0.0;   0;    7.467;   0;   3.3;   6.3;  988.70;    2.9;   84.96;    6.5;   -1.1;   -2.7;eor
      15207;20131116;   10;   2.7;   0.9;    3;   0.0;   0;    0.000;   0;   5.8;   5.9;  992.06;   -0.2;   98.17;    1.3;   -1.6;   -2.9;eor
      15207;20131117;   10;   6.5;   1.5;    3;   0.0;   4;    1.367;   0;   7.4;   6.7;  986.07;    2.4;   92.17;    6.2;   -1.9;   -2.9;eor
      15207;20131118;   10;   6.6;   1.5;    3;   0.0;   4;    0.000;   0;   8.0;   7.1;  973.97;    3.7;   89.42;    4.2;    3.1;    2.9;eor
      15207;20131119;   10;   7.8;   1.7;    3;  13.0;   4;    0.000;   0;   7.9;   6.9;  968.81;    3.7;   86.08;    4.8;    2.7;    2.4;eor
      15207;20131120;   10;   9.8;   2.9;    3;   0.8;   4;    0.117;   0;   7.3;   6.6;  966.33;    2.5;   90.63;    4.7;   -0.8;   -2.6;eor
      15207;20131121;   10;   7.8;   2.2;    3;   3.3;   4;    0.000;   0;   7.8;   6.0;  964.69;    0.8;   91.79;    2.4;   -1.0;   -2.4;eor
      15207;20131122;   10;  10.2;   3.6;    3;   0.7;   4;    0.000;   0;   7.9;   6.5;  971.18;    1.6;   94.08;    2.9;    0.8;    0.6;eor
      15207;20131123;   10;   9.4;   2.7;    3;   0.0;   4;    0.000;   0;   7.7;   7.8;  978.46;    4.1;   95.04;    4.9;    2.9;    2.7;eor
      15207;20131124;   10;  12.2;   3.2;    3;   1.1;   4;    0.083;   0;   5.0;   6.2;  982.86;    2.3;   84.46;    4.3;   -1.7;   -3.0;eor
      15207;20131125;   10;   8.6;   2.9;    3;   0.3;   4;    0.000;   0;   3.0;   5.0;  989.74;   -0.8;   86.25;    1.0;   -4.0;   -5.6;eor
      15207;20131126;   10;   7.1;   2.1;    3;   0.0;   0;    6.883;   0;   1.0;   5.0;  994.25;   -1.3;   89.58;    1.8;   -4.4;   -5.7;eor
      15207;20131127;   10;   2.8;   0.8;    3;   0.6;   4;    0.050;   0;   6.9;   4.8;  993.96;   -2.9;   96.96;   -0.3;   -6.9;   -7.2;eor
      15207;20131128;   10;  10.2;   1.0;    3;   1.0;   4;    0.000;   0;   8.0;   6.6;  991.37;    1.4;   96.63;    5.2;   -1.1;   -0.8;eor
      15207;20131129;   10;  13.6;   2.2;    3;   6.2;   4;    0.000;   0;   7.8;   7.0;  981.73;    3.1;   91.58;    4.6;    1.4;    0.8;eor
      15207;20131130;   10;  10.3;   3.5;    3;   1.3;   4;    0.233;   0;   7.5;   7.0;  979.65;    3.3;   90.38;    5.3;    1.9;    0.7;eor
      15207;20131201;   10;   7.0;   1.9;    3;   0.2;   4;    0.083;   0;   7.8;   7.5;  989.67;    4.1;   92.17;    5.7;    1.5;   -0.1;eor
      15207;20131202;   10;   5.1;   1.5;    3;   0.0;   0;    4.200;   0;   4.5;   6.6;  994.75;    3.6;   83.54;    6.1;   -0.6;   -2.3;eor
      15207;20131203;   10;   3.7;   1.1;    3;   0.0;   0;    5.933;   0;   3.8;   5.4;  990.63;    0.6;   85.92;    4.2;   -2.5;   -4.2;eor
      15207;20131204;   10;   4.8;   1.2;    3;   0.8;   4;    0.000;   0;   7.3;   6.1;  986.32;    0.4;   95.96;    3.5;   -2.8;   -4.3;eor
      15207;20131205;   10;  19.9;   4.1;    3;   5.9;   4;    0.233;   0;   6.9;   5.9;  978.82;    1.4;   87.54;    3.3;   -1.0;   -2.6;eor
      15207;20131206;   10;  17.5;   7.2;    3;   0.8;   4;    1.150;   0;   7.1;   4.9;  976.82;    0.9;   74.38;    2.0;   -0.4;   -0.7;eor
      15207;20131207;   10;  11.3;   2.9;    3;   1.5;   4;    0.083;   0;   7.8;   5.9;  984.70;    1.7;   85.71;    3.4;    0.2;   -0.6;eor
      15207;20131208;   10;   8.2;   2.4;    3;   0.2;   4;    0.400;   0;   7.7;   7.6;  985.38;    4.7;   88.50;    7.1;    2.6;    0.3;eor
      15207;20131209;   10;   9.7;   2.9;    3;   0.0;   4;    0.000;   0;   8.0;   8.6;  988.66;    7.2;   84.58;    8.2;    6.7;    5.3;eor
      15207;20131210;   10;   4.4;   1.1;    3;   0.0;   0;    0.533;   0;   7.4;   8.7;  996.36;    5.4;   97.04;    6.9;    3.6;    1.5;eor
      15207;20131211;   10;   4.2;   1.4;    3;   0.0;   4;    0.000;   0;   8.0;   8.1;  995.84;    4.1;   99.04;    4.9;    2.7;    3.1;eor
      15207;20131212;   10;   5.1;   1.9;    3;   0.0;   0;    0.000;   0;   7.8;   6.9;  991.80;    1.8;  100.00;    2.8;    0.7;    1.1;eor
      15207;20131213;   10;   7.3;   2.1;    3;   0.0;   0;    0.000;   0;   8.0;   6.2;  987.16;    0.6;   97.00;    1.3;    0.1;    0.3;eor
      15207;20131214;   10;   8.2;   1.7;    3;   0.1;   4;    0.000;   0;   7.9;   6.4;  988.05;    1.1;   97.33;    2.8;   -0.2;   -0.1;eor
      15207;20131215;   10;   9.2;   1.9;    3;   1.4;   4;    0.000;   0;   6.8;   6.9;  990.47;    2.9;   91.96;    4.3;    1.0;   -1.4;eor
      15207;20131216;   10;   9.2;   2.0;    3;   0.0;   0;    7.083;   0;   1.0;   5.8;  988.84;    3.7;   73.33;    7.4;   -0.4;   -2.4;eor
      15207;20131217;   10;   5.5;   1.2;    3;   0.0;   0;    6.050;   0;   1.8;   5.9;  987.08;    2.9;   78.58;    7.1;    0.1;   -2.3;eor
      15207;20131218;   10;   7.7;   1.9;    3;   0.0;   4;    2.133;   0;   6.8;   6.6;  981.69;    4.1;   81.17;    6.8;    0.7;   -1.2;eor
      15207;20131219;   10;  11.6;   2.6;    3;   0.9;   4;    0.000;   0;   7.1;   7.9;  971.19;    5.5;   86.71;    8.0;    2.2;    0.4;eor
      15207;20131220;   10;   7.4;   1.8;    3;   0.2;   4;    1.867;   0;   5.0;   7.1;  984.34;    3.6;   89.50;    5.5;    0.5;   -1.9;eor
      15207;20131221;   10;  12.5;   4.2;    3;   0.7;   4;    0.133;   0;   6.8;   6.0;  988.12;    2.2;   83.42;    3.3;    0.7;   -0.9;eor
      15207;20131222;   10;  13.5;   4.1;    3;   4.4;   4;    0.000;   0;   7.6;   8.0;  978.94;    6.0;   84.83;    8.3;    2.7;    1.8;eor
      15207;20131223;   10;  12.8;   3.9;    3;   0.0;   4;    2.033;   0;   6.8;   8.1;  976.22;    6.4;   83.38;    8.7;    4.0;    1.3;eor
      15207;20131224;   10;  21.5;   6.9;    3;   1.3;   4;    0.000;   0;   6.7;   8.0;  960.82;   10.1;   64.67;   12.1;    7.6;    5.3;eor
      15207;20131225;   10;  15.7;   3.5;    3;   1.9;   4;    0.000;   0;   7.4;   9.4;  955.35;    7.6;   89.50;    9.8;    4.9;    3.8;eor
      15207;20131226;   10;   7.2;   2.2;    3;   2.7;   4;    0.000;   0;   7.8;   8.1;  959.51;    4.9;   93.92;    5.7;    3.2;    2.3;eor
      15207;20131227;   10;  15.5;   5.3;    3;   0.0;   4;    1.017;   0;   7.3;   6.7;  965.47;    4.9;   77.71;    7.9;    2.2;    0.8;eor
      15207;20131228;   10;  12.7;   3.7;    3;  11.2;   4;    0.083;   0;   7.9;   8.7;  963.99;    7.6;   83.88;    9.1;    4.0;    3.6;eor
      15207;20131229;   10;   9.9;   2.6;    3;   0.0;   4;    1.333;   0;   4.9;   6.7;  977.39;    2.9;   89.00;    5.6;   -1.3;   -3.2;eor
      15207;20131230;   10;  11.6;   2.7;    3;   0.0;   0;    0.283;   0;   6.8;   5.9;  986.66;    1.1;   89.63;    2.8;   -2.3;   -3.9;eor
      15207;20131231;   10;   6.0;   2.6;    3;   0.0;   0;    6.233;   0;   5.2;   5.8;  980.05;    1.4;   85.58;    4.2;   -1.2;   -1.8;eor
      15207;20140101;   10;   7.6;   2.0;    3;   0.0;   4;    0.183;   0;   7.3;   6.3;  973.18;    2.2;   86.63;    4.5;   -0.3;   -1.3;eor
      15207;20140102;   10;  11.4;   3.3;    3;   1.3;   4;    0.000;   0;   6.3;   8.1;  966.51;    5.8;   87.54;    8.2;    3.4;    1.0;eor
      15207;20140103;   10;  17.1;   4.0;    3;   3.5;   4;    0.000;   0;   7.3;   8.5;  970.04;    6.4;   88.67;    9.2;    4.2;    1.6;eor
      15207;20140104;   10;   7.5;   1.7;    3;   0.8;   4;    0.000;   0;   6.3;   7.5;  968.28;    5.4;   83.92;    6.8;    2.7;   -0.2;eor
      15207;20140105;   10;  11.0;   2.1;    3;   2.1;   4;    2.950;   0;   5.9;   7.4;  968.70;    4.8;   85.33;    6.9;    1.8;   -1.0;eor
      15207;20140106;   10;  12.3;   4.4;    3;  10.0;   4;    0.000;   0;   7.6;   7.7;  972.28;    5.6;   83.58;    8.3;    2.7;    1.1;eor
      15207;20140107;   10;   8.4;   3.2;    3;   2.2;   4;    3.417;   0;   6.6;   9.5;  976.25;    8.4;   86.00;   10.3;    7.0;    5.1;eor
      15207;20140108;   10;  12.6;   2.8;    3;   0.0;   4;    2.017;   0;   5.9;   9.0;  979.57;    7.9;   84.42;   10.4;    3.8;    1.3;eor
      15207;20140109;   10;  15.3;   4.0;    3;   2.3;   4;    0.117;   0;   7.7;   9.1;  971.48;    7.7;   86.63;    9.9;    4.4;    2.8;eor
      15207;20140110;   10;   9.6;   3.0;    3;   0.0;   4;    3.817;   0;   4.9;   6.6;  977.12;    4.3;   79.42;    6.4;    0.2;   -1.7;eor
      15207;20140111;   10;  14.3;   2.5;    3;   1.6;   4;    1.700;   0;   6.5;   6.6;  978.55;    2.5;   89.88;    5.6;   -0.8;   -2.1;eor
      15207;20140112;   10;   9.0;   2.1;    3;   0.0;   0;    5.883;   0;   4.2;   5.7;  984.13;    1.7;   83.21;    4.2;   -1.6;   -3.5;eor
      15207;20140113;   10;   6.1;   1.7;    3;   0.0;   0;    0.000;   0;   7.2;   6.6;  975.06;    1.4;   96.79;    3.6;   -1.1;   -2.5;eor
      15207;20140114;   10;   3.8;   1.2;    3;   0.0;   0;    0.000;   0;   7.7;   7.3;  970.33;    2.6;   99.00;    4.7;    1.6;    1.9;eor
      15207;20140115;   10;   7.8;   2.3;    3;   4.0;   4;    1.967;   0;   7.7;   6.8;  971.48;    2.8;   91.25;    4.2;    1.8;    0.7;eor
      15207;20140116;   10;   8.7;   2.3;    3;   1.0;   4;    0.000;   0;   7.8;   7.9;  965.70;    4.4;   94.42;    6.4;    2.6;    2.1;eor
      15207;20140117;   10;   9.3;   2.8;    3;   0.0;   0;    2.883;   0;   6.4;   7.9;  965.21;    5.6;   87.21;    7.4;    2.7;    0.0;eor
      15207;20140118;   10;   4.7;   1.2;    3;   0.0;   0;    0.267;   0;   3.9;   6.7;  966.58;    2.5;   90.92;    5.3;    0.4;   -1.5;eor
      15207;20140119;   10;   6.5;   2.2;    3;   0.0;   0;    0.000;   0;   6.7;   6.9;  964.07;    2.8;   92.33;    4.4;    0.1;   -1.9;eor
      15207;20140120;   10;   6.1;   1.6;    3;   0.1;   4;    0.000;   0;   8.0;   6.2;  966.54;    0.7;   95.63;    2.5;    0.0;    0.1;eor
      15207;20140121;   10;   5.1;   1.5;    3;   0.1;   4;    0.000;   0;   8.0;   6.0;  972.64;    0.3;   96.08;    0.6;   -0.4;   -0.2;eor
      15207;20140122;   10;   2.8;   0.9;    3;   0.0;   4;    0.000;   0;   7.8;   6.7;  975.30;    1.4;   98.71;    2.4;    0.4;    0.7;eor
      15207;20140123;   10;   3.6;   1.2;    3;   1.9;   4;    0.000;   0;   8.0;   6.0;  976.03;    0.3;   96.75;    0.6;    0.0;    0.0;eor
      15207;20140124;   10;   5.1;   1.4;    3;   0.3;   4;    0.000;   0;   7.8;   5.7;  976.43;   -0.5;   96.17;    0.4;   -3.1;   -2.6;eor
      15207;20140125;   10;   4.8;   2.1;    3;   5.7;   4;    0.000;   0;   8.0;   4.1;  979.42;   -4.2;   92.46;   -2.8;   -5.3;   -4.5;eor
      15207;20140126;   10;   8.3;   1.3;    3;   3.9;   4;    0.283;   7;   7.7;   5.4;  966.82;   -1.3;   97.04;    1.7;   -4.1;   -2.8;eor
      15207;20140127;   10;   6.7;   1.8;    3;   0.0;   4;    3.950;   7;   5.9;   6.1;  958.52;    0.9;   93.25;    3.4;   -1.2;   -3.7;eor
      15207;20140128;   10;   7.5;   2.1;    3;   0.0;   4;    1.100;   5;   7.0;   6.0;  963.47;    1.2;   91.00;    3.5;   -1.2;   -4.9;eor
      15207;20140129;   10;   7.5;   3.2;    3;   0.0;   4;    0.000;   2;   8.0;   4.7;  965.67;   -2.5;   91.38;   -0.3;   -3.5;   -4.0;eor
      15207;20140130;   10;   5.5;   1.4;    3;   0.0;   4;    5.633;   2;   4.4;   4.4;  970.06;   -2.3;   85.21;    1.5;   -5.7;   -9.6;eor
      15207;20140131;   10;   4.6;   1.4;    3;   0.0;   0;    7.633;   2;   2.2;   4.7;  970.46;   -1.1;   83.29;    2.5;   -5.1;   -8.0;eor
      15207;20140201;   10;  10.7;   2.5;    3;   2.5;   4;    0.000;   3;   6.6;   6.0;  965.90;    1.5;   87.08;    4.8;   -2.3;   -4.5;eor
      15207;20140202;   10;   4.8;   1.1;    3;   0.0;   0;    2.850;   1;   6.7;   6.8;  975.32;    2.8;   91.46;    5.3;   -0.4;   -1.9;eor
      15207;20140203;   10;   9.7;   2.3;    3;   0.0;   4;    1.867;   0;   6.3;   6.2;  975.26;    1.2;   92.88;    5.0;   -1.5;   -3.0;eor
      15207;20140204;   10;   7.1;   2.0;    3;   0.0;   4;    0.817;   0;   5.3;   6.3;  972.32;    2.0;   88.75;    5.0;   -0.2;   -1.9;eor
      15207;20140205;   10;  10.3;   2.7;    3;   0.0;   4;    3.267;   0;   4.2;   6.0;  964.25;    1.4;   87.75;    4.3;   -1.9;   -3.6;eor
      15207;20140206;   10;   9.8;   3.2;    3;   0.6;   4;    1.333;   0;   7.5;   7.2;  966.33;    5.4;   81.08;    7.8;    2.7;    1.0;eor
      15207;20140207;   10;  17.3;   5.4;    3;   0.3;   4;    0.733;   0;   7.6;   7.2;  959.20;    7.7;   68.29;   11.1;    4.2;    2.8;eor
      15207;20140208;   10;  15.8;   5.3;    3;   2.3;   4;    1.683;   0;   6.9;   7.0;  959.26;    4.7;   81.79;    7.6;    2.2;   -0.1;eor
      15207;20140209;   10;  13.4;   4.6;    3;   0.1;   4;    1.400;   0;   6.4;   6.3;  958.21;    4.1;   76.75;    6.2;    0.5;   -1.8;eor
      15207;20140210;   10;   8.0;   2.1;    3;   1.6;   4;    0.317;   0;   6.6;   5.8;  959.78;    2.3;   81.58;    5.6;   -0.8;   -2.6;eor
      15207;20140211;   10;  10.2;   3.1;    3;   0.8;   4;    1.133;   0;   7.3;   6.4;  964.35;    3.3;   83.04;    5.5;    1.4;    0.2;eor
      15207;20140212;   10;  12.1;   4.0;    3;   0.9;   4;    4.667;   0;   6.1;   6.1;  968.37;    3.6;   77.79;    6.4;    1.0;   -1.5;eor
      15207;20140213;   10;  13.1;   3.4;    3;   8.0;   4;    0.200;   0;   7.5;   7.0;  959.34;    3.5;   88.88;    5.8;    1.9;    1.2;eor
      15207;20140214;   10;  14.4;   3.7;    3;   0.2;   4;    3.483;   0;   6.8;   6.5;  967.70;    3.7;   81.67;    6.5;    1.2;   -0.5;eor
      15207;20140215;   10;  12.6;   5.0;    3;   4.5;   4;    0.150;   0;   6.9;   8.1;  962.54;    7.9;   75.67;   10.5;    5.1;    2.9;eor
      15207;20140216;   10;  13.1;   3.7;    3;   0.3;   4;    3.150;   0;   5.5;   6.8;  970.76;    5.0;   78.79;    7.9;    1.2;   -0.6;eor
      15207;20140217;   10;   7.2;   1.8;    3;   0.0;   0;    2.350;   0;   3.7;   6.8;  976.97;    3.1;   88.83;    7.9;   -0.7;   -2.6;eor
      15207;20140218;   10;   4.2;   1.0;    3;   0.0;   4;    0.000;   0;   6.8;   6.4;  977.16;    2.6;   87.58;    5.5;    0.0;   -1.7;eor
      15207;20140219;   10;   7.6;   2.0;    3;   0.5;   4;    0.600;   0;   7.5;   7.4;  974.73;    5.5;   82.58;    8.8;    2.7;    1.0;eor
      15207;20140220;   10;   9.6;   2.8;    3;   0.7;   4;    1.150;   0;   7.8;   7.7;  973.55;    6.0;   83.08;    8.5;    3.2;    1.6;eor
      15207;20140221;   10;  13.2;   3.0;    3;   1.0;   4;    2.917;   0;   5.5;   7.8;  969.29;    5.4;   86.33;    8.6;   -0.2;   -1.6;eor
      15207;20140222;   10;  10.4;   2.4;    3;   0.0;   4;    2.817;   0;   5.4;   6.6;  976.72;    2.9;   88.00;    5.8;    0.0;   -1.9;eor
      15207;20140223;   10;   9.9;   2.7;    3;   0.0;   0;    4.633;   0;   4.2;   6.4;  983.37;    4.2;   78.38;    7.6;    0.6;   -1.4;eor
      15207;20140224;   10;   9.3;   2.1;    3;   0.0;   0;    9.483;   0;   0.3;   5.6;  979.10;    5.1;   65.83;   11.6;    0.3;   -3.1;eor
      15207;20140225;   10;  11.8;   2.8;    3;   0.0;   4;    5.200;   0;   4.3;   6.5;  974.96;    6.4;   66.75;   11.0;    1.5;   -1.2;eor
      15207;20140226;   10;   7.6;   1.8;    3;   1.7;   4;    2.483;   0;   7.5;   7.8;  977.99;    7.7;   74.50;   11.4;    5.0;    2.1;eor
      15207;20140227;   10;  10.4;   2.5;    3;   1.8;   4;    2.250;   0;   7.1;   7.6;  977.54;    5.3;   86.17;    8.2;    3.5;    1.0;eor
      15207;20140228;   10;   6.8;   1.8;    3;   0.1;   4;    0.917;   0;   7.4;   6.9;  966.84;    3.8;   86.71;    6.4;    2.3;    0.2;eor
      15207;20140301;   10;   5.3;   1.4;    3;   0.8;   4;    3.900;   0;   7.0;   6.9;  964.53;    4.5;   82.96;    8.4;    1.3;    0.2;eor
      15207;20140302;   10;   5.8;   1.7;    3;   0.0;   0;    4.883;   0;   4.5;   6.3;  965.36;    2.9;   83.83;    7.0;   -1.1;   -2.2;eor
      15207;20140303;   10;  10.1;   2.3;    3;   0.0;   0;    0.317;   0;   6.2;   6.7;  957.26;    3.6;   83.58;    6.4;    0.0;   -2.6;eor
      15207;20140304;   10;   4.7;   1.6;    3;   0.6;   4;    6.467;   0;   4.6;   6.6;  965.70;    3.7;   83.58;   10.0;   -0.8;   -2.1;eor
      15207;20140305;   10;   7.6;   2.8;    3;   0.0;   4;    2.583;   0;   4.7;   7.0;  980.10;    4.9;   81.00;    8.0;    0.9;   -1.7;eor
      15207;20140306;   10;   3.6;   1.2;    3;   0.0;   0;    3.950;   0;   4.2;   7.0;  990.82;    3.1;   92.33;    8.9;   -0.1;   -1.7;eor
      15207;20140307;   10;   7.0;   1.6;    3;   0.0;   0;    8.400;   0;   1.9;   7.0;  988.56;    5.2;   79.79;   11.6;   -0.6;   -2.9;eor
      15207;20140308;   10;   7.2;   1.8;    3;   0.0;   0;   10.133;   0;   0.9;   8.3;  993.66;    8.3;   76.58;   13.7;    2.8;   -0.1;eor
      15207;20140309;   10;   6.6;   1.8;    3;   0.0;   0;   10.700;   0;   0.0;   7.2;  992.64;    9.3;   63.54;   17.1;    2.4;   -1.2;eor
      15207;20140310;   10;   6.1;   1.7;    3;   0.0;   0;   10.800;   0;   0.0;   6.5;  987.93;    9.8;   56.04;   17.2;    3.2;   -1.2;eor
      15207;20140311;   10;   8.9;   2.7;    3;   0.0;   0;   10.500;   0;   0.0;   7.1;  992.26;   10.1;   59.13;   15.4;    4.0;    0.8;eor
      15207;20140312;   10;   7.1;   2.0;    3;   0.0;   0;   10.633;   0;   0.0;   6.6;  994.27;    7.9;   64.83;   14.5;    2.1;   -0.2;eor
      15207;20140313;   10;   4.6;   1.8;    3;   0.0;   0;   10.783;   0;   0.0;   6.5;  990.25;    8.2;   60.17;   17.0;    1.4;   -1.7;eor
      15207;20140314;   10;   5.6;   1.6;    3;   0.0;   4;   10.350;   0;   0.6;   7.0;  986.46;    8.3;   66.04;   15.5;    1.2;   -1.8;eor
      15207;20140315;   10;  17.0;   5.5;    3;   1.9;   4;    0.367;   0;   7.7;   7.4;  979.16;    7.3;   72.50;    9.9;    4.5;    4.0;eor
      15207;20140316;   10;  13.7;   5.1;    3;   0.2;   4;    0.000;   0;   7.7;   9.6;  978.17;    8.6;   85.63;   10.1;    6.4;    5.9;eor
      15207;20140317;   10;  10.5;   3.5;    3;   0.0;   0;    0.050;   0;   8.0;   8.5;  980.52;    9.1;   73.04;   10.4;    8.0;    6.9;eor
      15207;20140318;   10;  13.2;   3.1;    3;   1.4;   4;    0.117;   0;   7.6;   8.2;  976.82;    8.7;   72.50;   11.8;    5.0;    3.6;eor
      15207;20140319;   10;  13.8;   3.7;    3;   0.3;   4;    2.317;   0;   6.5;   8.5;  981.74;    9.2;   73.50;   12.8;    6.5;    3.6;eor
      15207;20140320;   10;  10.2;   2.9;    3;   0.0;   0;   10.700;   0;   1.0;   7.8;  979.42;   11.1;   62.75;   17.9;    2.2;   -0.1;eor
      15207;20140321;   10;  17.3;   3.6;    3;   0.5;   4;    3.917;   0;   4.5;   8.2;  971.23;   10.2;   67.17;   16.7;    2.7;    1.3;eor
      15207;20140322;   10;  11.0;   2.9;    3;   2.1;   4;    0.000;   0;   7.2;   8.1;  967.11;    6.5;   83.46;   10.0;    1.8;    0.1;eor
      15207;20140323;   10;   7.6;   2.1;    3;   0.2;   4;    3.900;   0;   6.9;   6.5;  968.45;    4.7;   77.71;    8.9;    1.3;   -0.5;eor
      15207;20140324;   10;   7.8;   2.8;    3;   0.2;   4;    5.333;   0;   4.5;   6.0;  973.63;    3.5;   77.92;    8.1;    0.1;   -2.1;eor
      15207;20140325;   10;   7.4;   1.7;    3;   0.9;   4;    4.333;   0;   5.3;   5.9;  973.28;    2.3;   82.38;    7.8;   -1.6;   -3.6;eor
      15207;20140326;   10;  13.6;   2.3;    3;   0.0;   4;    4.717;   0;   3.8;   5.6;  975.97;    4.1;   70.38;    9.5;   -2.5;   -4.3;eor
      15207;20140327;   10;  12.8;   3.6;    3;   0.0;   0;    6.067;   0;   3.1;   6.4;  976.78;    7.6;   62.13;   12.6;    3.2;    0.3;eor
      15207;20140328;   10;   8.0;   2.7;    3;   0.0;   0;    5.367;   0;   3.5;   7.1;  981.18;    7.8;   68.33;   12.1;    2.8;   -0.6;eor
      15207;20140329;   10;   9.1;   1.7;    3;   0.0;   0;   11.433;   0;   0.0;   7.4;  983.45;    9.4;   66.79;   16.7;    1.2;   -1.5;eor
      15207;20140330;   10;   4.5;   1.5;    3;   0.0;   0;    9.683;   0;   1.4;   8.7;  979.48;   11.3;   68.33;   18.8;    3.8;    0.7;eor
      15207;20140331;   10;   5.7;   1.3;    3;   0.0;   0;    3.033;   0;   4.9;   8.7;  977.25;   10.9;   68.29;   17.1;    6.6;    3.7;eor
      15207;20140401;   10;   5.4;   1.6;    3;   0.0;   0;    5.017;   0;   7.4;   9.4;  974.63;   12.9;   65.38;   19.5;    7.0;    5.1;eor
      15207;20140402;   10;   8.2;   1.9;    3;   0.0;   0;    9.350;   0;   1.8;   9.1;  970.86;   13.1;   62.63;   20.1;    6.4;    3.8;eor
      15207;20140403;   10;   8.5;   1.7;    3;   0.0;   0;    5.800;   0;   5.4;   9.7;  968.00;   14.5;   60.50;   21.4;    7.2;    4.5;eor
      15207;20140404;   10;   5.9;   1.4;    3;   0.0;   0;    0.000;   0;   7.3;  10.7;  971.17;   13.9;   67.92;   17.6;    9.0;    7.4;eor
      15207;20140405;   10;   7.4;   2.7;    3;   0.0;   4;    0.617;   0;   6.7;  11.4;  976.74;   10.9;   87.25;   14.3;    7.5;    6.2;eor
      15207;20140406;   10;   7.8;   1.8;    3;   0.0;   4;    4.250;   0;   5.1;  10.4;  980.45;   11.3;   78.96;   17.8;    4.7;    1.9;eor
      15207;20140407;   10;   8.9;   2.4;    3;   0.4;   4;    5.200;   0;   6.8;  11.8;  978.20;   14.7;   71.33;   18.8;    9.7;    8.1;eor
      15207;20140408;   10;  14.7;   4.3;    3;   1.1;   4;    3.100;   0;   6.0;   8.5;  976.83;    9.4;   71.46;   15.7;    3.0;    1.6;eor
      15207;20140409;   10;   9.8;   3.2;    3;   1.0;   4;    0.683;   0;   7.5;   7.6;  984.36;    7.0;   76.42;    9.7;    2.6;   -0.3;eor
      15207;20140410;   10;   9.5;   2.5;    3;   0.2;   4;    0.000;   0;   8.0;   9.8;  983.42;    8.9;   86.33;   11.6;    6.9;    6.7;eor
      15207;20140411;   10;   7.6;   1.4;    3;   1.4;   4;    0.333;   0;   7.8;  10.2;  980.97;    9.9;   84.50;   13.9;    6.8;    5.4;eor
      15207;20140412;   10;   7.5;   2.1;    3;   0.0;   0;    5.417;   0;   5.8;   8.9;  979.42;   10.1;   73.08;   15.1;    4.6;    2.7;eor
      15207;20140413;   10;   8.4;   2.9;    3;   0.2;   4;    2.300;   0;   6.0;   8.2;  979.52;    9.1;   70.79;   12.8;    5.0;    1.7;eor
      15207;20140414;   10;  15.4;   5.2;    3;   8.8;   4;    3.250;   0;   6.8;   7.3;  977.09;    5.6;   80.17;    8.6;    2.7;    1.5;eor
